Gender,Age,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
1,1,1.0,1,0,1,1,0,0,0,0,0,0,1,0,1,45.85,0.0,0.0,14.9,60.75,1
0,1,61.0,1,1,1,0,1,1,1,1,1,1,1,2,1,86.45,0.0,0.0,275.11,5450.41,0
1,2,38.0,1,1,1,2,0,0,0,1,1,0,1,1,0,101.15,0.0,0.0,1075.4,4817.25,0
0,0,60.0,1,0,1,2,1,1,1,1,1,1,1,0,0,104.95,0.0,0.0,1372.8,7609.55,0
0,1,50.0,1,0,0,0,0,0,0,0,0,0,1,2,0,20.15,0.0,0.0,1347.5,2278.4,0
0,1,6.7937514001892305,1,1,1,1,0,0,0,0,0,0,1,0,1,55.3,0.0,0.0,210.24,711.44,0
0,0,71.0,1,0,0,0,0,0,0,0,0,0,0,2,1,19.7,0.0,0.0,1587.56,3003.41,0
0,2,46.0,1,0,1,1,0,0,1,1,0,0,1,2,1,64.2,0.0,0.0,1702.92,4712.42,0
1,0,35.0,1,1,1,2,0,1,1,1,1,1,1,0,0,109.95,31.9,0.0,1690.5,5441.0,0
0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,71.35,0.0,0.0,40.4,111.75,1
0,1,23.0,1,0,0,0,0,0,0,0,0,0,1,1,1,19.65,0.0,0.0,239.43,717.53,0
0,1,1.0,1,1,1,2,0,0,0,1,1,1,1,0,1,100.25,0.0,0.0,20.23,120.48,1
1,2,21.0,1,0,1,1,1,0,0,0,1,0,1,1,0,-3.0,0.0,0.0,901.95,2241.75,0
1,1,16.0,1,0,0,1,0,0,0,0,0,0,1,0,0,19.75,0.0,0.0,511.84,825.24,0
1,0,70.0,0,0,1,1,0,1,1,0,1,1,0,1,0,51.05,0.0,120.0,0.0,3755.15,0
1,1,66.0,1,0,1,2,1,1,1,1,1,1,1,2,0,105.65,0.0,0.0,2043.36,8887.86,0
0,0,1.0,1,0,1,2,0,0,1,1,0,1,1,0,0,91.7,0.0,0.0,17.23,108.93,1
1,1,14.0,1,0,0,1,0,0,0,0,0,0,1,0,1,19.95,0.0,0.0,569.24,837.64,0
0,1,46.0,1,0,0,0,0,0,0,0,0,0,1,2,0,20.25,0.0,0.0,1271.9,2162.25,0
1,1,49.0,1,1,1,2,0,0,1,1,1,1,1,1,0,100.6,0.0,0.0,929.53,5999.18,1
1,2,34.0,1,0,1,2,0,1,0,1,0,0,1,0,1,84.05,0.0,0.0,192.1,3102.05,0
1,0,68.0,1,1,1,2,0,1,1,1,1,1,1,2,0,110.0,0.0,0.0,1005.72,8617.57,1
0,1,50.0,1,1,1,2,0,0,0,1,0,0,1,0,0,84.4,0.0,0.0,1766.5,5882.65,1
0,0,25.0,1,1,1,2,0,0,0,1,0,0,1,0,1,84.6,0.0,0.0,239.25,2327.3,0
0,2,19.0,1,0,1,2,1,0,1,1,1,0,0,1,2,105.0,0.0,20.0,151.05,2178.3,0
1,1,65.0,1,1,1,2,0,1,0,1,1,1,1,2,1,-3.0,0.0,0.0,1803.75,8435.6,0
0,1,3.0,1,1,1,2,0,0,0,0,1,1,1,0,0,84.75,0.0,0.0,114.27,379.12,1
0,1,67.0,1,1,1,2,1,1,1,1,1,1,1,1,0,111.25,0.0,0.0,2347.01,9858.66,0
0,1,8.0,1,1,1,2,0,0,0,0,0,0,1,0,0,75.25,0.0,0.0,150.56,727.26,0
1,1,67.0,1,1,1,1,1,1,1,0,0,0,1,2,1,70.9,0.0,0.0,1880.02,6557.12,0
1,1,26.0,1,0,1,1,0,0,1,1,0,0,1,1,1,59.45,0.0,0.0,84.76,1591.76,0
1,2,57.0,1,1,1,2,0,1,0,0,1,0,1,0,0,95.25,12.59,0.0,2844.87,8259.33,1
1,2,39.0,1,1,1,2,0,0,0,0,0,0,1,0,0,75.25,0.0,0.0,1410.63,4428.28,1
1,0,47.0,1,1,1,1,0,0,0,0,0,1,1,0,0,54.25,0.0,0.0,1844.75,4382.95,0
1,0,20.0,1,1,1,2,0,0,1,1,1,1,1,0,2,98.55,0.0,0.0,464.4,2496.35,0
1,1,17.0,1,0,1,2,0,0,0,0,0,0,1,0,0,70.4,0.0,0.0,232.56,1446.61,1
1,2,52.0,1,0,0,1,0,0,0,0,0,0,1,2,0,21.0,0.0,0.0,1471.6,2578.8,0
1,0,10.0,1,1,0,0,0,0,0,0,0,0,0,2,1,25.35,0.0,0.0,363.7,617.2,0
0,0,61.0,1,0,1,2,1,0,1,0,1,1,1,1,0,93.7,0.0,0.0,622.81,6483.51,0
0,2,8.0,1,0,1,2,0,1,0,1,1,0,1,0,1,94.45,0.0,0.0,41.68,784.63,1
0,2,72.0,1,1,1,1,1,1,1,1,1,0,1,2,1,89.1,0.0,0.0,1759.68,8112.08,0
1,1,24.0,1,0,1,1,0,0,1,0,0,0,1,0,1,51.1,0.0,0.0,55.92,1325.52,0
1,2,4.0,1,0,1,2,0,0,0,0,0,0,1,2,0,69.35,0.0,0.0,120.44,382.09,0
1,1,26.0,1,1,1,2,0,0,0,0,1,1,1,0,0,83.95,0.0,0.0,371.8,2626.0,1
0,1,66.0,1,1,1,2,1,0,1,0,0,0,1,1,0,89.0,0.0,0.0,2467.08,8365.68,0
0,1,65.0,1,1,1,0,1,1,1,1,1,1,1,2,0,91.55,0.0,0.0,657.15,6621.1,0
0,1,34.0,1,0,1,1,1,1,1,1,1,1,1,1,0,79.95,0.0,0.0,180.88,2908.18,0
0,1,45.0,1,0,1,0,1,1,1,1,1,1,1,2,1,81.0,0.0,0.0,1170.45,4704.05,0
0,1,71.0,1,1,1,2,1,1,0,1,0,0,1,2,1,99.0,0.0,0.0,1116.83,8178.48,0
1,1,18.0,1,1,1,1,0,1,1,1,1,1,1,1,1,82.0,0.0,0.0,225.0,1650.45,1
1,1,8.0,1,0,1,2,1,0,0,0,0,0,1,0,0,74.5,0.0,0.0,383.28,993.18,1
0,1,3.0,0,0,1,1,0,0,1,0,0,0,0,0,1,31.0,0.0,20.0,0.0,115.05,1
0,1,12.0,1,0,0,0,0,0,0,0,0,0,1,2,0,20.05,0.0,0.0,484.08,748.63,0
0,1,16.0,1,0,0,0,0,0,0,0,0,0,0,1,1,20.1,0.0,0.0,330.4,626.55,0
0,2,72.0,1,1,1,2,1,0,1,1,1,0,1,2,0,110.1,44.81,0.0,1016.64,8718.53,0
0,0,1.0,1,0,1,2,0,0,0,0,0,0,1,0,0,70.25,0.0,0.0,23.0,93.25,1
1,2,10.0,1,1,1,2,0,0,0,0,1,0,1,0,0,85.55,0.0,0.0,60.1,911.85,1
0,1,62.0,0,0,1,0,0,1,0,0,1,1,1,2,1,43.6,0.0,0.0,0.0,2748.7,0
1,0,4.0,1,1,1,2,0,0,0,0,0,1,1,0,0,78.45,0.0,0.0,168.24,498.29,1
1,1,53.0,1,1,0,0,0,0,0,0,0,0,0,1,0,24.05,0.0,0.0,2086.61,3388.51,0
0,1,52.0,1,0,1,2,1,1,0,1,1,1,1,1,0,100.3,0.0,0.0,415.48,5659.93,0
1,2,19.0,1,1,1,2,0,0,0,1,0,0,1,0,0,88.2,0.0,0.0,759.43,2535.23,1
1,1,18.0,1,0,1,1,0,0,0,0,0,0,0,0,1,45.65,0.0,40.0,613.26,1400.46,0
1,2,51.0,0,0,1,1,0,0,0,0,0,0,1,0,1,29.45,0.0,0.0,0.0,1459.35,0
1,2,6.0,1,0,1,1,0,0,0,0,0,0,1,0,1,44.7,0.0,0.0,118.44,394.94,0
1,2,72.0,1,1,1,2,1,1,1,1,1,0,1,2,0,113.8,0.0,0.0,1776.24,9622.04,0
1,0,72.0,1,1,1,2,1,1,1,1,1,1,1,2,0,116.6,26.7,0.0,1532.88,9843.63,0
1,1,71.0,1,1,1,2,0,1,0,1,1,1,1,2,0,106.0,0.0,0.0,3361.14,11084.84,1
1,2,57.0,1,1,1,1,0,1,0,1,1,0,1,2,0,79.75,0.0,0.0,518.7,4956.9,0
1,1,58.0,1,1,1,1,1,1,0,1,1,1,0,2,0,86.1,0.0,110.0,1284.12,6284.62,0
0,1,71.0,1,1,0,1,0,0,0,0,0,0,1,2,0,25.45,0.0,0.0,294.65,2108.0,0
0,1,72.0,1,1,1,1,1,1,1,1,1,1,1,2,1,84.7,0.0,0.0,1792.8,7686.7,0
1,1,17.0,1,0,0,0,0,0,0,0,0,0,1,2,1,19.15,28.63,0.0,470.22,785.04,0
1,2,39.0,1,1,1,2,0,0,0,1,1,0,0,0,0,95.65,0.0,150.0,1635.27,5544.32,1
0,0,8.0,1,0,1,0,0,0,1,0,0,0,0,0,0,56.3,0.0,30.0,254.88,686.38,0
0,1,68.0,1,0,0,0,0,0,0,0,0,0,1,2,1,19.6,0.0,0.0,2243.32,3684.97,0
1,1,28.0,0,0,1,1,0,1,1,1,1,1,1,1,1,60.0,0.0,0.0,0.0,1682.05,0
0,0,1.0,1,1,1,2,0,0,0,0,0,0,1,0,2,75.05,0.0,0.0,32.86,107.91,1
1,0,71.0,1,0,0,1,0,0,0,0,0,0,1,2,2,19.45,0.0,0.0,802.3,2180.75,0
1,2,30.0,1,1,1,1,0,1,1,1,0,0,1,2,1,69.1,21.08,0.0,597.6,2670.42,0
1,1,34.0,1,0,0,0,0,0,0,0,0,0,1,1,1,19.6,0.0,0.0,885.02,1563.82,0
1,1,32.0,1,1,1,1,0,1,1,1,1,1,1,1,1,83.7,0.0,0.0,1199.36,3832.66,0
1,1,6.0,1,1,0,0,0,0,0,0,0,0,1,2,2,25.4,0.0,0.0,190.38,343.68,0
0,1,45.0,1,1,0,0,0,0,0,0,0,0,1,2,1,25.5,0.0,0.0,1904.4,3025.45,0
0,1,37.0,0,0,1,1,0,0,1,0,0,0,1,0,1,28.6,0.0,0.0,0.0,973.55,1
1,2,11.0,1,1,1,2,0,1,1,1,1,0,0,2,0,111.4,0.0,40.0,28.93,1251.98,0
0,2,1.0,1,0,1,2,0,0,0,0,0,0,1,0,2,76.4,0.0,0.0,41.16,117.56,1
0,0,23.0,0,0,1,1,1,0,1,0,0,0,1,2,1,34.6,0.0,0.0,0.0,813.45,0
0,1,29.0,1,1,1,0,1,0,0,0,1,1,1,0,0,66.1,0.0,0.0,518.23,2430.38,0
1,0,68.0,1,1,1,2,1,0,0,0,0,0,1,1,0,85.5,0.0,0.0,2017.56,7714.16,0
1,1,17.0,0,0,1,0,1,1,0,0,0,0,1,0,2,34.4,0.0,0.0,0.0,592.75,0
1,1,69.0,1,0,0,1,0,0,0,0,0,0,1,2,0,19.3,0.0,0.0,1224.06,2671.96,0
1,2,59.0,0,1,1,0,1,1,1,1,1,0,1,2,1,64.05,0.0,0.0,0.0,3886.85,0
1,1,32.0,1,1,1,2,0,0,0,1,1,1,1,0,1,98.85,0.0,0.0,1532.48,4678.38,0
1,2,29.0,1,1,1,2,0,0,1,0,0,0,1,0,0,79.3,0.0,0.0,305.95,2720.5,0
1,0,59.0,1,1,1,2,0,0,0,0,1,1,1,1,0,85.55,0.0,0.0,407.69,5492.34,1
1,1,28.0,0,0,1,1,1,1,1,1,0,0,1,1,1,50.8,0.0,0.0,0.0,1386.8,0
1,0,15.0,1,1,1,2,0,0,0,0,0,1,1,0,2,76.0,0.0,0.0,672.9,1803.75,1
1,2,50.0,1,0,1,2,1,0,1,0,1,1,1,0,1,93.5,0.0,0.0,2041.5,6789.0,0
0,2,5.0,0,0,1,1,0,0,0,1,1,0,1,0,0,45.7,0.0,0.0,0.0,198.0,1
0,1,14.0,1,0,1,2,0,0,0,0,1,1,1,0,0,78.1,0.0,0.0,62.3,1184.7,0
0,0,20.0,1,0,0,0,0,0,0,0,0,0,1,0,0,19.5,0.0,0.0,219.4,632.4,0
1,2,35.0,1,1,1,2,0,0,0,1,1,0,0,0,0,95.45,0.0,80.0,1228.5,4782.55,1
1,2,6.0,1,0,1,2,0,1,0,1,1,0,1,0,0,95.75,0.0,0.0,287.4,861.15,1
1,2,14.0,1,1,1,2,0,0,0,1,1,1,1,0,0,95.6,0.0,0.0,526.68,1799.98,0
1,2,23.0,1,1,1,2,0,1,1,1,0,0,1,0,1,96.9,0.0,0.0,195.5,2280.95,0
1,0,71.0,1,0,1,2,1,1,0,1,1,1,1,1,0,104.65,0.0,0.0,1003.94,8292.34,0
1,1,28.0,1,1,1,2,1,0,0,1,1,1,1,1,0,106.1,0.0,0.0,269.36,3116.76,1
0,1,64.0,1,0,1,2,1,0,1,1,1,1,1,1,1,96.9,13.37,0.0,1230.08,7531.06,0
0,1,3.0,0,0,1,0,0,0,0,1,1,1,1,0,0,50.6,0.0,0.0,0.0,155.35,1
0,0,34.0,1,1,1,2,1,1,0,1,1,1,1,0,1,109.8,0.0,0.0,271.66,3858.91,1
0,1,1.0,1,1,1,0,0,0,0,0,0,0,1,0,0,49.95,0.0,0.0,43.49,93.44,1
0,2,33.0,1,1,1,2,0,1,1,1,1,1,0,0,0,110.45,0.0,70.0,568.92,4294.37,1
1,1,12.0,1,1,1,2,0,0,0,1,1,1,1,0,0,94.55,0.0,0.0,166.56,1340.11,0
1,2,72.0,1,1,1,2,0,0,0,1,1,1,1,1,1,97.25,0.0,0.0,808.56,7941.66,0
1,2,36.0,1,0,1,1,0,1,1,0,0,0,1,1,1,54.1,1.09,0.0,1697.76,3689.52,0
1,0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,20.2,0.0,0.0,186.12,241.82,0
1,0,8.0,1,0,1,1,0,0,0,0,0,0,1,0,0,49.55,0.0,0.0,19.04,412.49,0
0,2,18.0,0,0,1,1,0,1,0,1,1,1,1,0,0,48.35,0.0,0.0,0.0,810.7,1
1,1,29.0,1,1,1,1,0,1,0,1,1,1,1,0,1,80.1,0.0,0.0,195.17,2406.97,0
0,1,28.0,1,0,1,2,1,0,0,1,1,1,1,0,1,92.35,0.0,0.0,1054.48,3657.38,1
0,2,59.0,1,1,1,2,0,1,0,1,1,1,1,1,0,99.5,0.0,0.0,1431.93,7321.93,0
0,2,16.0,1,1,1,1,1,0,0,0,0,0,1,1,0,54.1,0.0,0.0,155.52,1044.52,0
0,1,67.0,1,1,1,2,1,0,1,0,1,1,1,1,1,94.35,0.0,0.0,2072.98,8414.43,1
1,1,40.0,1,1,1,2,0,1,0,1,1,1,1,0,1,102.65,0.0,0.0,1311.2,5419.35,0
0,1,9.551961814163771,1,0,0,0,0,0,0,0,0,0,1,2,1,19.75,0.0,0.0,145.17,355.82,0
0,1,8.0,1,0,1,1,1,0,1,0,0,0,1,1,0,54.25,0.0,0.0,342.24,789.99,0
0,1,58.0,1,0,0,1,0,0,0,0,0,0,1,2,1,19.85,0.0,0.0,684.98,1843.83,0
1,1,71.0,1,1,1,2,1,1,0,1,1,1,1,2,0,105.55,0.0,0.0,1776.42,9181.92,0
0,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.95,0.0,0.0,174.0,283.6,0
0,1,17.0,1,0,1,2,0,0,0,1,0,0,1,0,0,83.55,0.0,0.0,384.37,1713.52,0
1,2,30.0,1,1,1,2,0,0,0,1,0,0,0,0,0,85.45,23.13,120.0,651.6,3258.42,0
1,1,13.0,1,1,0,0,0,0,0,0,0,0,1,1,0,24.5,0.0,0.0,633.1,976.7,0
1,2,16.0,1,1,1,2,0,0,0,1,0,0,1,0,0,86.6,0.0,0.0,306.88,1587.88,1
1,1,30.0,1,0,0,0,0,0,0,0,0,0,1,2,1,21.25,0.0,0.0,1200.0,1911.9,0
0,1,13.0,1,1,1,2,0,1,1,0,0,0,1,0,0,89.4,0.0,0.0,111.67,1244.02,1
1,1,34.0,1,0,0,0,0,0,0,0,0,0,1,0,1,19.7,0.0,0.0,1241.68,1917.28,0
1,0,52.0,1,0,1,2,1,1,1,1,1,1,1,2,0,106.3,0.0,0.0,2590.64,8077.64,0
0,1,4.0,1,0,1,2,0,0,0,0,0,0,1,0,0,70.9,8.74,0.0,134.0,398.26,1
1,1,44.0,1,1,0,0,0,0,0,0,0,0,1,1,0,24.85,0.0,0.0,1417.68,2431.28,0
1,2,47.0,1,1,1,2,0,1,0,1,1,1,1,0,0,104.1,0.0,0.0,2288.43,7423.58,0
0,0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.8,0.0,0.0,217.62,468.87,0
1,1,5.0,1,1,1,2,0,0,0,1,1,1,1,0,0,94.85,0.0,0.0,200.75,663.55,1
0,2,23.0,1,1,0,0,0,0,0,0,0,0,1,2,1,23.85,0.0,0.0,163.53,789.18,0
0,2,8.0,1,1,1,2,0,1,0,1,1,0,1,0,0,105.5,0.0,0.0,361.28,1190.83,1
1,1,40.0,1,0,1,1,0,0,0,0,0,0,1,0,1,50.15,37.03,0.0,972.0,2993.47,0
0,1,67.0,1,1,1,2,0,0,1,1,0,0,1,2,1,94.1,0.0,0.0,763.8,7066.6,0
0,1,25.0,1,1,1,2,0,0,0,1,1,1,1,0,0,100.25,0.0,0.0,906.0,3293.75,1
0,1,70.0,1,1,1,2,1,1,1,1,1,1,1,2,1,115.15,0.0,0.0,795.2,9045.2,0
1,2,43.0,1,0,1,1,0,0,0,0,1,1,1,2,0,60.0,0.0,0.0,930.52,3479.07,0
0,2,12.0,1,1,1,2,0,0,0,1,0,0,1,0,0,91.3,0.0,0.0,408.12,1502.62,1
0,2,72.0,1,1,1,1,1,1,1,1,1,0,1,2,1,89.55,0.0,0.0,415.44,6864.29,0
1,2,21.0,1,0,1,2,0,0,0,0,0,0,1,0,0,69.1,0.0,0.0,414.54,1889.29,1
1,1,51.0,1,0,1,1,1,0,1,0,0,0,1,2,1,60.5,0.0,0.0,486.03,3607.48,0
1,0,55.0,1,0,1,1,1,0,1,0,0,0,0,2,0,57.55,0.0,60.0,484.0,3590.4,1
1,1,51.0,1,1,1,0,1,0,1,0,0,0,1,1,1,59.9,0.0,0.0,502.35,3545.95,0
0,2,22.0,1,1,1,1,1,0,1,0,0,0,1,2,1,63.55,0.0,0.0,378.84,1760.64,0
0,1,51.0,1,1,1,2,0,0,1,0,0,0,1,0,0,80.75,0.0,0.0,1507.56,5624.46,0
0,0,71.0,1,1,1,2,1,1,0,1,1,1,0,2,0,109.0,0.0,150.0,130.64,7942.44,0
0,1,44.0,1,1,1,2,0,1,0,0,1,1,0,1,0,94.4,0.0,40.0,1087.24,5422.59,0
0,2,31.0,1,0,1,1,0,1,1,1,1,1,0,2,1,79.2,0.0,70.0,792.67,3359.87,0
1,1,41.0,1,1,1,0,0,1,0,0,0,0,1,0,0,55.7,0.0,0.0,270.6,2508.15,0
1,1,60.0,1,1,1,2,0,0,1,1,1,1,1,0,0,103.75,0.0,0.0,169.8,6139.75,0
0,0,2.0,1,0,1,1,0,0,0,1,1,1,1,0,1,65.7,0.0,0.0,54.54,188.89,1
1,0,29.0,0,0,1,1,0,0,0,0,0,0,1,1,1,24.85,0.0,0.0,0.0,788.05,0
0,2,65.0,1,1,1,2,1,1,0,1,1,0,1,0,0,105.25,0.0,0.0,1195.35,7981.75,1
1,2,5.0,1,0,1,2,0,0,0,0,0,0,1,2,1,71.45,0.0,0.0,85.65,457.25,0
1,1,1.0,1,0,1,2,0,0,0,0,0,0,1,0,0,71.0,0.0,0.0,18.84,89.84,1
1,0,28.0,1,0,1,1,1,0,1,0,0,0,0,1,1,54.35,0.0,30.0,941.64,2398.09,0
0,1,14.0,1,0,0,0,0,0,0,0,0,0,1,1,1,19.5,0.0,0.0,574.7,846.7,0
1,2,58.0,1,1,1,2,1,1,0,1,1,0,1,1,0,108.85,0.0,0.0,2864.04,9151.29,1
1,1,15.0,1,1,1,1,0,0,0,0,0,0,0,0,0,51.55,0.0,20.0,47.25,832.75,1
0,0,19.0,1,1,1,2,0,0,0,0,1,1,1,0,0,89.1,0.0,0.0,862.03,2482.83,0
1,1,60.0,1,1,1,2,0,1,0,1,0,0,1,2,0,89.55,0.0,0.0,426.0,5657.2,0
1,2,1.0,1,0,1,2,0,0,0,0,0,0,1,0,0,69.35,0.0,0.0,45.86,115.21,1
0,1,71.0,1,0,1,1,1,1,1,1,0,0,1,2,1,77.35,0.0,0.0,1292.2,6842.3,0
0,0,6.0,1,0,1,2,0,1,1,1,1,1,1,0,2,99.95,0.0,0.0,30.96,578.61,1
0,1,43.0,0,0,1,1,1,1,1,1,1,1,0,1,1,60.4,0.0,100.0,0.0,2740.55,0
1,1,68.0,1,1,1,0,1,1,0,0,1,1,1,1,1,76.9,0.0,0.0,86.36,5109.36,0
1,2,58.0,0,0,1,1,0,1,0,0,1,0,1,0,0,45.3,40.95,0.0,0.0,2610.25,1
0,1,4.0,1,0,1,1,0,0,0,1,0,0,1,0,1,55.5,0.0,0.0,155.84,383.19,0
1,1,46.0,1,0,1,0,0,0,0,0,0,0,1,0,1,45.2,0.0,0.0,1109.98,3175.13,0
0,2,35.0,1,0,0,0,0,0,0,0,0,0,1,2,1,19.7,0.0,0.0,539.35,1269.75,0
1,2,47.0,1,1,1,2,0,0,0,1,0,0,1,1,1,86.05,0.0,0.0,2071.76,5937.36,0
1,1,25.0,1,0,0,0,0,0,0,0,0,0,0,1,0,20.95,0.0,0.0,627.0,1122.15,0
0,2,19.0,1,1,1,2,0,0,0,1,1,0,1,2,0,94.95,0.0,0.0,371.83,2132.08,0
1,1,49.0,1,1,1,2,0,0,0,0,0,0,1,0,0,74.6,0.0,0.0,1167.18,4887.53,0
1,1,6.0,1,0,1,2,0,0,0,0,0,0,1,0,0,69.1,0.0,0.0,111.9,546.9,0
1,2,68.0,1,0,0,1,0,0,0,0,0,0,1,2,1,20.0,0.0,0.0,712.64,2108.64,0
0,1,58.0,1,0,0,0,0,0,0,0,0,0,1,2,1,20.3,25.57,0.0,998.18,2133.36,0
1,0,25.0,1,0,0,0,0,0,0,0,0,0,1,2,1,20.75,0.0,0.0,734.5,1233.9,0
1,1,24.0,1,1,0,0,0,0,0,0,0,0,1,2,1,24.2,0.0,0.0,176.88,785.93,0
0,0,6.0,1,1,1,2,0,0,0,1,0,0,0,0,0,89.75,0.0,60.0,206.52,819.17,0
1,1,15.0,1,0,1,0,0,1,1,0,1,1,1,0,1,69.5,0.0,0.0,126.6,1198.0,0
1,1,26.0,1,1,1,2,1,0,0,1,0,0,1,0,1,92.4,0.0,0.0,977.34,3327.14,0
1,1,16.0,1,1,1,1,1,0,0,0,1,1,1,0,0,69.1,0.0,0.0,223.84,1307.54,0
0,1,10.0,1,1,1,0,1,0,0,1,0,0,1,1,0,70.3,0.0,0.0,263.7,939.85,0
1,1,21.0,1,0,1,1,0,0,0,0,0,0,1,0,1,45.65,0.0,0.0,410.97,1396.02,0
0,1,67.0,1,1,1,0,1,0,1,1,0,0,1,2,1,74.0,0.0,0.0,2881.67,7750.07,0
1,0,19.0,0,0,1,0,1,0,0,0,0,0,1,0,1,34.95,0.0,0.0,0.0,610.2,0
1,1,40.0,1,1,0,0,0,0,0,0,0,0,1,2,1,25.25,44.51,0.0,1118.0,2080.39,0
0,2,16.0,1,1,1,0,0,0,0,1,1,1,1,0,0,100.0,0.0,0.0,605.28,2140.03,1
1,0,57.0,0,0,1,1,0,1,1,1,1,1,0,2,0,57.5,0.0,150.0,0.0,3415.95,0
1,1,41.0,1,1,1,2,0,0,0,0,0,0,1,0,0,80.25,2.18,0.0,1614.99,5051.81,0
0,0,28.0,1,0,1,1,1,0,1,0,0,0,0,1,1,54.3,0.0,150.0,795.76,2492.06,0
0,1,70.0,1,1,1,1,1,1,1,1,0,0,1,2,0,79.7,0.0,0.0,585.2,6328.5,0
1,1,21.0,1,1,0,0,0,0,0,0,0,0,0,0,1,24.7,0.0,0.0,656.46,1123.61,0
0,1,36.0,1,0,0,0,0,0,0,0,0,0,1,1,1,19.55,0.0,0.0,1487.88,2108.63,0
0,1,70.0,1,0,1,1,1,1,1,0,1,1,1,1,1,74.1,0.0,0.0,1337.0,6559.3,0
1,2,8.0,1,0,1,2,0,0,0,0,0,0,1,0,0,74.5,0.0,0.0,14.24,620.79,1
0,1,56.0,1,0,1,1,1,1,1,0,0,0,1,1,1,60.25,0.0,0.0,1728.16,5010.91,0
1,1,1.0,1,0,1,2,0,0,0,0,0,0,1,0,0,70.05,0.0,0.0,27.89,97.94,1
1,1,4.0,1,0,1,2,0,0,0,0,0,0,0,0,0,70.5,0.0,10.0,113.88,418.08,0
1,1,63.0,1,0,0,0,0,0,0,0,0,0,1,2,2,19.15,0.0,0.0,1896.3,3073.35,0
1,1,68.0,1,1,1,0,0,0,1,0,1,1,1,2,1,70.8,0.0,0.0,756.16,5616.11,0
0,2,15.0,1,0,1,2,1,1,1,0,1,0,0,0,1,96.3,0.0,150.0,286.65,1863.4,1
0,1,43.0,1,1,1,2,0,0,0,0,0,0,1,0,0,80.45,0.0,0.0,1798.69,5197.59,0
1,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,19.95,0.0,0.0,8.03,27.98,1
1,1,35.0,1,1,0,0,0,0,0,0,0,0,0,1,0,26.2,0.0,0.0,1719.55,2674.45,0
1,1,60.0,1,0,0,1,0,0,0,0,0,0,1,2,1,19.95,0.0,0.0,995.4,2185.3,0
0,1,71.0,1,1,1,2,1,1,1,1,1,1,1,2,1,111.3,0.0,0.0,3515.92,11501.82,0
0,1,71.0,1,1,1,0,1,1,1,1,1,1,1,2,1,90.55,0.0,0.0,2961.41,9200.46,0
1,2,24.0,1,0,1,2,0,0,0,0,0,0,0,1,1,70.0,0.0,140.0,761.52,2634.12,0
1,0,23.0,1,0,1,2,1,1,0,1,1,1,1,1,1,99.95,0.0,0.0,964.62,3257.37,0
1,0,72.0,0,0,1,1,1,1,0,0,0,0,1,2,1,38.5,0.0,0.0,0.0,2763.0,0
0,1,70.0,1,1,1,1,1,1,1,0,0,0,1,2,1,65.3,0.0,0.0,2986.9,7746.65,1
1,2,72.0,1,1,1,2,1,1,0,1,1,1,1,2,0,109.55,0.0,0.0,1275.12,9195.82,0
0,2,3.0,1,1,1,2,0,0,0,0,0,0,1,0,0,75.85,0.0,0.0,133.02,389.62,1
1,1,72.0,1,1,1,2,1,1,1,1,1,1,1,2,1,112.6,0.0,0.0,1245.6,9372.25,0
1,1,34.0,1,1,0,0,0,0,0,0,0,0,1,2,0,26.1,0.0,0.0,695.98,1676.33,0
1,0,24.0,1,0,1,1,0,1,0,0,0,0,1,0,1,49.7,0.0,0.0,928.32,2096.12,0
0,0,37.0,1,0,1,0,0,0,0,1,1,1,1,0,0,64.75,0.0,0.0,120.99,2466.19,1
0,0,32.0,1,0,1,2,1,0,0,0,0,0,1,0,0,75.5,0.0,0.0,617.6,2942.3,0
1,2,26.0,1,0,0,1,0,0,0,0,0,0,1,1,1,19.3,9.49,0.0,776.88,1271.59,0
0,0,22.0,1,0,1,1,0,0,0,1,1,1,1,1,0,69.5,49.57,0.0,770.88,2219.51,1
0,0,43.0,1,1,1,2,0,1,0,1,1,1,1,0,0,99.3,0.0,0.0,225.75,4435.7,0
0,1,17.0,1,0,0,1,0,0,0,0,0,0,1,2,1,19.4,0.0,0.0,511.19,869.24,0
1,2,71.0,0,1,1,0,0,1,0,1,1,1,0,0,0,52.3,0.0,40.0,0.0,3805.05,0
0,1,7.0,1,0,0,0,0,0,0,0,0,0,1,0,1,20.65,0.0,0.0,108.78,264.68,0
0,0,22.0,1,0,0,0,0,0,0,0,0,0,1,0,1,19.9,0.0,0.0,1089.22,1489.52,0
1,1,68.0,1,0,1,1,1,1,0,0,1,1,1,2,0,70.95,0.0,0.0,811.92,5553.37,0
1,2,32.0,1,1,1,2,0,0,0,0,1,1,1,0,0,85.3,0.0,0.0,1587.2,4248.3,1
